,Month,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
1012,1982-10-09,00:00:00,13.5,6.8,19.2,,,79.0,5.5,4.15,0.91,1982-10-09
1013,1982-10-10,00:00:00,12.9,10.3,17.0,,,85.3,0.6000000000000001,2.28,0.93,1982-10-10
1014,1982-10-11,00:00:00,13.4,9.9,18.6,,,82.6,1.0,4.21,,1982-10-11
1015,1982-10-12,00:00:00,13.0,8.8,17.6,,,84.3,0.5,2.14,0.76,1982-10-12
1016,1982-10-13,00:00:00,13.3,7.3,18.2,,,80.6,2.8,4.4,1.2,1982-10-13
1017,1982-10-14,00:00:00,12.1,9.6,14.7,,,87.3,0.3,1.84,,1982-10-14
1018,1982-10-15,00:00:00,12.0,6.0,16.6,,,83.0,0.0,4.41,,1982-10-15
1019,1982-10-16,00:00:00,12.4,7.2,16.0,,,81.0,0.0,4.29,,1982-10-16
1020,1982-10-17,00:00:00,13.1,9.2,19.4,,,76.0,0.0,3.0,0.72,1982-10-17
1021,1982-10-18,00:00:00,13.3,8.7,19.0,,,81.6,3.9,4.58,1.09,1982-10-18
1022,1982-10-19,00:00:00,13.4,9.9,20.0,,,85.0,,1.21,1.01,1982-10-19
1023,1982-10-20,00:00:00,13.2,10.4,17.0,,,83.6,2.5,3.0,0.99,1982-10-20
1024,1982-10-21,00:00:00,13.3,10.7,18.4,,,79.3,1.4,2.7,0.64,1982-10-21
1025,1982-10-22,00:00:00,13.4,10.3,17.4,,,83.3,3.0,2.74,0.75,1982-10-22
1026,1982-10-23,00:00:00,13.7,10.2,17.9,,,85.0,,2.16,0.55,1982-10-23
1027,1982-10-24,00:00:00,12.9,10.4,16.9,,,86.3,1.0,3.7,1.15,1982-10-24
1028,1982-10-25,00:00:00,12.4,9.4,17.4,,,81.6,0.0,5.0,,1982-10-25
1029,1982-10-26,00:00:00,11.7,8.9,15.4,,,75.0,0.1,3.79,1.25,1982-10-26
1030,1982-10-27,00:00:00,10.3,5.8,17.8,,,,0.0,3.21,,1982-10-27
1031,1982-10-28,00:00:00,11.8,9.8,15.2,,,88.0,0.1,3.24,1.09,1982-10-28
1032,1982-10-29,00:00:00,12.6,9.2,16.8,,,85.3,7.0,3.84,1.06,1982-10-29
1033,1982-10-30,00:00:00,11.9,10.3,23.2,,,85.0,1.7,3.03,1.09,1982-10-30
1034,1982-10-31,00:00:00,12.3,9.1,16.2,,,85.6,0.0,3.76,,1982-10-31
1035,1982-11-01,00:00:00,13.3,7.2,20.4,,,82.6,0.0,1.62,0.98,1982-11-01
1036,1982-11-02,00:00:00,14.0,10.7,18.4,,,81.3,0.5,3.2,0.94,1982-11-02
1037,1982-11-03,00:00:00,13.4,10.2,18.4,,,81.3,0.0,4.73,,1982-11-03
1038,1982-11-04,00:00:00,12.2,6.4,17.4,,,85.0,0.0,,1.12,1982-11-04
1039,1982-11-05,00:00:00,13.8,10.2,16.4,,,85.3,0.0,3.81,,1982-11-05
1040,1982-11-06,00:00:00,12.0,5.8,16.8,,,,0.0,2.06,,1982-11-06
1041,1982-11-07,00:00:00,12.7,9.9,16.1,,,87.3,0.0,3.03,,1982-11-07
1042,1982-11-08,00:00:00,11.5,7.2,15.9,,,81.6,0.0,3.26,,1982-11-08
1043,1982-11-09,00:00:00,12.9,9.2,17.4,,,83.0,0.2,3.81,1.19,1982-11-09
1044,1982-11-10,00:00:00,13.3,10.0,18.0,,,79.6,0.0,5.52,,1982-11-10
1045,1982-11-11,00:00:00,14.1,11.2,18.8,,,74.3,4.3,3.45,,1982-11-11
1046,1982-11-12,00:00:00,13.6,6.8,18.2,,,77.6,0.0,3.24,1.04,1982-11-12
1047,1982-11-13,00:00:00,14.0,10.6,18.2,,,80.6,0.0,4.84,,1982-11-13
1048,1982-11-14,00:00:00,13.2,9.8,17.0,,,87.6,0.0,4.87,,1982-11-14
1049,1982-11-15,00:00:00,13.0,9.8,17.4,,,82.6,0.0,3.1,,1982-11-15
1050,1982-11-16,00:00:00,12.6,10.2,16.0,,,86.6,0.0,2.9,,1982-11-16
1051,1982-11-17,00:00:00,12.1,10.0,15.6,,,89.6,0.0,1.4,,1982-11-17
1052,1982-11-18,00:00:00,12.6,10.5,15.1,,,86.6,0.4,2.2,,1982-11-18
1053,1982-11-19,00:00:00,13.3,10.4,18.3,,,80.6,3.4,,,1982-11-19
1054,1982-11-20,00:00:00,13.5,11.2,17.2,,,88.6,1.2,2.02,,1982-11-20
1055,1982-11-21,00:00:00,13.4,10.2,17.2,,,86.0,3.0,1.81,,1982-11-21
1056,1982-11-22,00:00:00,13.8,9.4,19.1,,,80.6,0.6000000000000001,2.94,,1982-11-22
1057,1982-11-23,00:00:00,13.7,9.6,18.5,,,83.6,0.0,3.47,,1982-11-23
1058,1982-11-24,00:00:00,11.7,11.0,15.7,,,84.3,0.0,2.2,,1982-11-24
1059,1982-11-25,00:00:00,11.6,6.2,17.0,,,84.3,0.0,3.28,,1982-11-25
1060,1982-11-26,00:00:00,12.6,7.9,19.3,,,82.0,8.1,4.17,,1982-11-26
1061,1982-11-27,00:00:00,13.5,9.0,20.4,,,80.6,4.6,2.65,,1982-11-27
1062,1982-11-28,00:00:00,12.2,7.8,20.0,,,80.3,0.0,4.05,,1982-11-28
1063,1982-11-29,00:00:00,13.1,9.1,23.6,,,82.6,0.5,3.55,,1982-11-29
1064,1982-11-30,00:00:00,12.8,9.0,17.2,,,81.6,0.0,4.0,,1982-11-30
1065,1982-12-01,00:00:00,13.1,6.8,19.0,,,81.0,0.0,3.78,1.01,1982-12-01
1066,1982-12-02,00:00:00,13.6,10.8,17.8,,,84.6,0.6000000000000001,3.64,1.12,1982-12-02
1067,1982-12-03,00:00:00,12.9,10.3,17.6,,,81.0,0.0,,,1982-12-03
1068,1982-12-04,00:00:00,13.4,7.8,17.0,,,83.0,1.6,3.3,,1982-12-04
1069,1982-12-05,00:00:00,13.5,9.2,17.0,,,81.6,0.0,4.09,,1982-12-05
1070,1982-12-06,00:00:00,12.9,6.0,17.2,,,86.3,0.3,,,1982-12-06
1071,1982-12-07,00:00:00,11.3,9.6,15.2,,,89.3,2.1,2.02,1.0,1982-12-07
1072,1982-12-08,00:00:00,10.8,6.4,15.0,,,87.3,7.2,3.03,1.27,1982-12-08
1073,1982-12-09,00:00:00,12.9,10.6,17.6,,,84.0,0.1,4.78,1.33,1982-12-09
1074,1982-12-10,00:00:00,12.4,8.4,17.0,,,79.0,0.0,2.67,,1982-12-10
1075,1982-12-11,00:00:00,13.7,10.2,18.8,,,86.3,0.3,,,1982-12-11
1076,1982-12-12,00:00:00,14.0,10.2,18.6,,,81.6,0.0,3.01,0.91,1982-12-12
1077,1982-12-13,00:00:00,14.0,11.5,18.4,,,77.6,0.0,4.31,1.15,1982-12-13
1078,1982-12-14,00:00:00,13.8,6.4,18.2,,,79.3,0.0,4.7,1.19,1982-12-14
1079,1982-12-15,00:00:00,13.3,4.6,19.5,,,79.3,0.0,4.2,1.0,1982-12-15
1080,1982-12-16,00:00:00,13.2,6.9,19.9,,,76.3,0.0,4.56,1.03,1982-12-16
1081,1982-12-17,00:00:00,13.8,9.0,19.0,,,79.3,0.0,2.98,0.91,1982-12-17
1082,1982-12-18,00:00:00,13.2,8.8,18.6,,,81.6,0.5,3.74,0.88,1982-12-18
1083,1982-12-19,00:00:00,13.8,10.0,18.2,,,80.6,0.0,3.9,1.07,1982-12-19
1084,1982-12-20,00:00:00,13.2,10.4,17.5,,,79.0,0.0,3.21,1.29,1982-12-20
1085,1982-12-21,00:00:00,14.0,10.4,17.8,,,70.3,0.0,4.71,1.05,1982-12-21
1086,1982-12-22,00:00:00,13.9,10.8,19.4,,,78.3,0.0,4.0,1.13,1982-12-22
1087,1982-12-23,00:00:00,14.3,10.7,19.2,,,78.6,0.9,4.32,1.13,1982-12-23
1088,1982-12-24,00:00:00,14.0,11.2,18.5,,,77.6,0.0,3.2,1.03,1982-12-24
1089,1982-12-25,00:00:00,13.2,8.8,18.7,,,75.6,0.0,5.36,1.08,1982-12-25
1090,1982-12-26,00:00:00,12.5,8.0,17.6,,,77.3,0.0,4.02,0.96,1982-12-26
1091,1982-12-27,00:00:00,12.0,7.5,15.0,,,87.3,8.2,0.97,0.53,1982-12-27
1092,1982-12-28,00:00:00,13.8,10.2,18.3,,,70.6,0.2,2.43,0.75,1982-12-28
1093,1982-12-29,00:00:00,12.7,7.5,17.4,,,83.6,2.5,1.7,0.71,1982-12-29
1094,1982-12-30,00:00:00,13.0,8.6,17.8,,,84.6,0.0,3.24,1.05,1982-12-30
1095,1982-12-31,00:00:00,13.5,10.8,17.6,,,85.0,0.0,3.82,1.19,1982-12-31
1096,1983-01-01,00:00:00,13.8,9.6,19.0,,,76.3,0.0,2.46,1.14,1983-01-01
1097,1983-01-02,00:00:00,14.0,6.6,19.4,,,79.6,0.0,4.01,1.06,1983-01-02
1098,1983-01-03,00:00:00,15.4,11.8,19.8,,,75.3,0.4,5.3,1.4,1983-01-03
1099,1983-01-04,00:00:00,14.0,7.2,20.2,,,75.3,0.0,5.62,1.08,1983-01-04
1100,1983-01-05,00:00:00,13.5,11.2,17.2,,,86.6,0.4,3.59,1.06,1983-01-05
1101,1983-01-06,00:00:00,13.4,9.2,16.2,,,86.3,1.1,2.33,0.96,1983-01-06
1102,1983-01-07,00:00:00,12.3,8.5,15.7,,,84.0,0.2,3.31,0.46,1983-01-07
1103,1983-01-08,00:00:00,11.6,9.6,14.4,,,90.3,1.1,2.71,1.31,1983-01-08
1104,1983-01-09,00:00:00,13.7,5.4,19.8,,,77.0,0.4,3.65,1.14,1983-01-09
1105,1983-01-10,00:00:00,13.4,7.8,18.0,,,74.6,3.2,3.98,1.29,1983-01-10
1106,1983-01-11,00:00:00,13.0,6.1,18.6,,,83.0,0.1,2.78,0.89,1983-01-11
1107,1983-01-12,00:00:00,11.6,10.6,17.6,,,86.0,10.1,2.22,0.5700000000000001,1983-01-12
1108,1983-01-13,00:00:00,15.1,9.2,21.6,,,79.6,6.1,2.68,0.79,1983-01-13
1109,1983-01-14,00:00:00,14.7,6.9,23.4,,,78.6,0.0,5.13,1.03,1983-01-14
1110,1983-01-15,00:00:00,14.1,9.0,20.4,,,79.3,0.0,5.07,1.38,1983-01-15
1111,1983-01-16,00:00:00,13.1,7.8,17.6,,,75.0,0.0,5.63,1.2,1983-01-16
1112,1983-01-17,00:00:00,13.4,8.0,19.4,,,76.3,0.0,4.4,1.01,1983-01-17
1113,1983-01-18,00:00:00,13.8,7.8,19.8,,,76.3,0.0,4.4,1.29,1983-01-18
1114,1983-01-19,00:00:00,12.9,8.0,17.4,,,85.0,0.0,3.0,0.97,1983-01-19
1115,1983-01-20,00:00:00,13.4,8.2,19.6,,,81.6,0.0,3.93,1.15,1983-01-20
1116,1983-01-21,00:00:00,14.4,8.4,20.8,,,71.0,0.0,5.87,1.54,1983-01-21
1117,1983-01-22,00:00:00,13.7,8.0,20.3,,,75.3,0.0,2.86,0.96,1983-01-22
1118,1983-01-23,00:00:00,12.2,4.4,19.8,,,80.6,0.0,6.63,1.96,1983-01-23
1119,1983-01-24,00:00:00,13.2,7.8,19.6,,,71.3,0.0,4.73,0.81,1983-01-24
1120,1983-01-25,00:00:00,13.2,4.6,20.5,,,76.3,0.0,2.99,1.07,1983-01-25
1121,1983-01-26,00:00:00,14.8,5.7,21.6,,,73.0,0.0,4.67,1.0,1983-01-26
1122,1983-01-27,00:00:00,15.2,8.9,21.9,,,77.3,0.0,4.94,1.2,1983-01-27
1123,1983-01-28,00:00:00,14.3,11.5,20.6,,,78.6,0.0,4.55,1.06,1983-01-28
1124,1983-01-29,00:00:00,15.5,11.2,23.6,,,77.3,0.0,4.28,1.01,1983-01-29
1125,1983-01-30,00:00:00,14.5,5.0,23.6,,,66.6,0.0,6.34,1.07,1983-01-30
1126,1983-01-31,00:00:00,13.8,5.6,21.15,,,78.3,0.0,4.82,1.09,1983-01-31
1127,1983-02-01,00:00:00,14.0,10.0,17.7,,,81.6,0.0,4.26,0.8200000000000001,1983-02-01
1128,1983-02-02,00:00:00,13.6,10.0,17.9,,,76.6,0.0,3.8,1.01,1983-02-02
1129,1983-02-03,00:00:00,15.8,12.0,21.6,,,78.6,0.1,3.64,0.94,1983-02-03
1130,1983-02-04,00:00:00,12.6,9.4,19.4,,,79.6,0.0,4.63,1.22,1983-02-04
1131,1983-02-05,00:00:00,13.6,11.2,16.6,,,87.3,0.0,3.72,1.19,1983-02-05
1132,1983-02-06,00:00:00,13.4,10.6,16.8,,,86.3,0.7000000000000001,2.28,0.96,1983-02-06
1133,1983-02-07,00:00:00,12.6,8.4,16.8,,,83.0,0.0,3.12,0.65,1983-02-07
1134,1983-02-08,00:00:00,12.1,9.4,16.4,,,81.3,0.0,2.66,1.05,1983-02-08
1135,1983-02-09,00:00:00,12.3,8.9,17.3,,,84.3,0.0,4.35,1.33,1983-02-09
1136,1983-02-10,00:00:00,12.5,7.2,17.2,,,85.0,0.0,4.3,1.21,1983-02-10
1137,1983-02-11,00:00:00,14.0,9.9,18.1,,,79.0,0.0,4.89,1.41,1983-02-11
1138,1983-02-12,00:00:00,12.8,6.4,17.9,,,72.3,0.0,4.91,1.25,1983-02-12
1139,1983-02-13,00:00:00,12.8,1.4,21.0,,,72.0,0.0,5.85,0.8300000000000001,1983-02-13
1140,1983-02-14,00:00:00,14.1,4.4,22.2,,,71.3,0.0,5.2,1.04,1983-02-14
1141,1983-02-15,00:00:00,13.8,4.2,23.6,,,71.6,0.0,5.3,1.13,1983-02-15
1142,1983-02-16,00:00:00,14.5,5.8,20.2,,,75.3,0.0,5.16,1.3,1983-02-16
1143,1983-02-17,00:00:00,14.0,6.4,20.2,,,74.6,0.0,5.16,1.12,1983-02-17
1144,1983-02-18,00:00:00,14.3,8.0,21.3,,,81.0,0.0,3.47,1.12,1983-02-18
1145,1983-02-19,00:00:00,15.1,8.6,21.2,,,73.3,0.2,5.16,1.12,1983-02-19
1146,1983-02-20,00:00:00,14.8,8.2,19.6,,,67.6,0.7000000000000001,5.45,1.5,1983-02-20
1147,1983-02-21,00:00:00,14.1,11.8,17.8,,,87.6,0.4,2.27,0.9,1983-02-21
1148,1983-02-22,00:00:00,14.4,10.2,19.6,,,84.0,0.1,3.43,1.06,1983-02-22
1149,1983-02-23,00:00:00,14.0,8.1,19.5,,,81.3,0.5,3.1,1.29,1983-02-23
1150,1983-02-24,00:00:00,14.9,10.9,18.6,,,81.6,0.2,4.19,1.58,1983-02-24
1151,1983-02-25,00:00:00,13.2,10.6,17.6,,,84.6,1.4,4.41,1.5,1983-02-25
1152,1983-02-26,00:00:00,14.5,11.0,17.2,,,79.6,0.0,2.21,1.29,1983-02-26
1153,1983-02-27,00:00:00,15.9,7.6,20.8,,,72.3,4.4,6.24,1.19,1983-02-27
1154,1983-02-28,00:00:00,14.2,11.6,16.8,,,84.6,5.1,2.0,0.84,1983-02-28
1155,1983-03-01,00:00:00,13.7,10.8,19.0,,,85.3,0.0,3.07,0.91,1983-03-01
1156,1983-03-02,00:00:00,13.4,6.0,20.0,,,81.3,0.0,4.69,1.37,1983-03-02
1157,1983-03-03,00:00:00,15.0,7.4,23.0,,,78.0,2.6,4.68,0.87,1983-03-03
1158,1983-03-04,00:00:00,14.8,8.4,20.6,,,75.0,3.7,4.67,1.14,1983-03-04
1159,1983-03-05,00:00:00,13.6,7.2,18.2,,,83.0,0.0,4.32,1.26,1983-03-05
1160,1983-03-06,00:00:00,13.2,11.3,15.5,,,89.3,4.8,1.82,0.62,1983-03-06
1161,1983-03-07,00:00:00,12.5,7.0,16.7,,,81.6,0.7000000000000001,0.92,0.6900000000000001,1983-03-07
1162,1983-03-08,00:00:00,12.6,10.0,16.8,,,87.6,2.4,1.94,0.8300000000000001,1983-03-08
1163,1983-03-09,00:00:00,12.7,9.6,19.6,,,76.3,0.0,4.44,1.36,1983-03-09
1164,1983-03-10,00:00:00,12.4,9.1,16.6,,,89.0,6.5,1.49,0.77,1983-03-10
1165,1983-03-11,00:00:00,13.8,10.0,18.9,,,77.0,0.3,3.61,1.2,1983-03-11
1166,1983-03-12,00:00:00,13.2,7.6,18.8,,,71.3,0.0,4.46,1.0,1983-03-12
1167,1983-03-13,00:00:00,15.1,10.5,20.0,,,77.3,5.5,5.02,1.41,1983-03-13
1168,1983-03-14,00:00:00,12.8,11.3,16.0,,,,3.8,2.09,0.86,1983-03-14
1169,1983-03-15,00:00:00,14.0,10.8,18.9,,,82.3,0.0,5.03,1.26,1983-03-15
1170,1983-03-16,00:00:00,14.4,9.5,19.8,,,83.0,0.0,3.4,0.8300000000000001,1983-03-16
1171,1983-03-17,00:00:00,15.4,8.4,21.4,,,77.3,0.0,4.53,0.93,1983-03-17
1172,1983-03-18,00:00:00,16.2,9.2,22.5,,,73.0,0.0,4.8,0.99,1983-03-18
1173,1983-03-19,00:00:00,15.2,8.8,21.8,,,76.3,0.0,5.22,1.15,1983-03-19
1174,1983-03-20,00:00:00,13.9,7.0,18.7,,,75.3,0.0,6.13,1.56,1983-03-20
1175,1983-03-21,00:00:00,14.5,4.0,20.2,,,72.0,0.1,3.21,1.05,1983-03-21
1176,1983-03-22,00:00:00,14.3,9.6,19.6,,,83.6,0.0,4.2,1.16,1983-03-22
1177,1983-03-23,00:00:00,14.7,11.2,19.6,,,77.0,0.0,4.67,1.49,1983-03-23
1178,1983-03-24,00:00:00,13.8,10.7,18.0,,,76.0,0.0,4.83,1.12,1983-03-24
1179,1983-03-25,00:00:00,14.7,9.2,19.8,,,78.6,2.8,4.33,1.22,1983-03-25
1180,1983-03-26,00:00:00,14.5,12.0,20.4,,,78.6,0.6000000000000001,4.57,0.94,1983-03-26
1181,1983-03-27,00:00:00,15.1,11.0,20.5,,,77.6,,3.8,0.78,1983-03-27
1182,1983-03-28,00:00:00,14.8,9.4,19.5,,,74.6,0.0,5.57,0.99,1983-03-28
1183,1983-03-29,00:00:00,14.5,7.6,20.9,,,75.0,0.0,5.11,1.05,1983-03-29
1184,1983-03-30,00:00:00,13.2,6.9,20.4,,,72.3,0.0,5.73,0.93,1983-03-30
1185,1983-03-31,00:00:00,13.5,3.0,19.8,,,68.3,0.0,5.64,1.33,1983-03-31
1186,1983-04-01,00:00:00,14.0,9.6,18.8,,,80.6,0.0,4.84,1.18,1983-04-01
1187,1983-04-02,00:00:00,14.1,8.4,19.5,,,74.0,0.0,5.48,1.21,1983-04-02
1188,1983-04-03,00:00:00,15.8,9.3,21.9,,,74.0,0.0,4.25,0.61,1983-04-03
1189,1983-04-04,00:00:00,14.8,9.6,18.9,,,82.0,1.8,2.88,1.06,1983-04-04
1190,1983-04-05,00:00:00,12.8,9.6,16.8,,,,2.2,1.76,0.75,1983-04-05
1191,1983-04-06,00:00:00,13.0,9.8,17.8,,,86.0,,3.19,0.86,1983-04-06
1192,1983-04-07,00:00:00,12.6,8.8,18.2,,,82.3,0.6000000000000001,2.65,1.28,1983-04-07
1193,1983-04-08,00:00:00,13.1,10.4,17.5,,,84.0,4.9,3.8,1.25,1983-04-08
1194,1983-04-09,00:00:00,13.9,6.8,19.0,,,74.6,0.0,4.06,1.01,1983-04-09
1195,1983-04-10,00:00:00,11.9,8.9,15.8,,,87.0,0.0,2.66,1.15,1983-04-10
1196,1983-04-11,00:00:00,13.0,10.0,17.0,,,81.6,0.0,4.34,1.23,1983-04-11
1197,1983-04-12,00:00:00,13.1,9.2,17.8,,,78.6,,4.66,0.92,1983-04-12
1198,1983-04-13,00:00:00,15.0,11.2,19.4,,,85.3,,4.1,0.78,1983-04-13
1199,1983-04-14,00:00:00,13.7,12.0,16.9,,,,2.6,3.06,0.87,1983-04-14
1200,1983-04-15,00:00:00,15.0,12.2,19.6,,,83.0,3.4,4.37,1.2,1983-04-15
1201,1983-04-16,00:00:00,13.2,11.6,15.6,,,,0.2,2.19,0.84,1983-04-16
1202,1983-04-17,00:00:00,14.0,10.0,17.8,,,84.0,0.2,2.87,0.94,1983-04-17
1203,1983-04-18,00:00:00,13.9,10.0,17.8,,,85.0,0.0,3.06,1.0,1983-04-18
1204,1983-04-19,00:00:00,14.0,9.2,17.6,,,84.6,0.0,4.54,1.22,1983-04-19
1205,1983-04-20,00:00:00,15.1,9.2,19.6,,,82.0,0.6000000000000001,3.3,0.97,1983-04-20
1206,1983-04-21,00:00:00,13.1,11.4,17.2,,,,7.8,1.68,0.54,1983-04-21
1207,1983-04-22,00:00:00,13.8,8.8,17.2,,,85.6,0.0,3.44,1.08,1983-04-22
1208,1983-04-23,00:00:00,15.6,9.1,19.4,,,75.6,4.4,3.89,1.07,1983-04-23
1209,1983-04-24,00:00:00,14.0,11.3,18.4,,,84.6,0.0,3.82,1.01,1983-04-24
1210,1983-04-25,00:00:00,14.2,10.0,18.6,,,87.0,5.1,4.02,0.99,1983-04-25
1211,1983-04-26,00:00:00,13.6,11.6,16.4,,,,2.4,1.69,0.93,1983-04-26
1212,1983-04-27,00:00:00,14.0,10.0,17.6,,,82.3,,4.66,0.92,1983-04-27
1213,1983-04-28,00:00:00,14.8,11.1,18.2,,,84.3,2.4,3.55,0.98,1983-04-28
1214,1983-04-29,00:00:00,12.7,11.6,15.0,,,,7.8,0.74,0.5,1983-04-29
1215,1983-04-30,00:00:00,13.4,11.6,16.4,,,89.0,0.5,2.78,1.08,1983-04-30
1216,1983-05-01,00:00:00,13.9,10.8,18.5,,,79.0,0.3,4.31,1.27,1983-05-01
1217,1983-05-02,00:00:00,14.8,7.0,22.9,,,69.6,0.0,3.45,1.67,1983-05-02
1218,1983-05-03,00:00:00,15.3,10.2,21.4,,,76.6,0.0,6.49,1.2,1983-05-03
1219,1983-05-04,00:00:00,14.2,10.0,19.2,,,86.6,4.2,3.3,1.0,1983-05-04
1220,1983-05-05,00:00:00,13.9,7.8,17.6,,,81.6,0.0,3.84,1.08,1983-05-05
1221,1983-05-06,00:00:00,12.7,10.1,15.8,,,87.6,0.0,2.59,0.98,1983-05-06
1222,1983-05-07,00:00:00,12.8,9.2,16.2,,,82.0,0.0,3.4,1.34,1983-05-07
1223,1983-05-08,00:00:00,10.6,9.9,14.3,,,,0.2,2.59,1.08,1983-05-08
1224,1983-05-09,00:00:00,13.2,8.7,18.3,,,80.3,0.0,1.91,1.07,1983-05-09
1225,1983-05-10,00:00:00,12.0,9.5,16.4,,,85.3,0.0,2.62,1.31,1983-05-10
1226,1983-05-11,00:00:00,12.9,8.1,18.4,,,79.6,0.0,4.53,1.18,1983-05-11
1227,1983-05-12,00:00:00,12.7,7.2,17.4,,,78.6,0.0,2.15,0.6900000000000001,1983-05-12
1228,1983-05-13,00:00:00,14.0,10.2,17.8,,,77.6,0.0,3.91,1.26,1983-05-13
1229,1983-05-14,00:00:00,14.4,7.0,17.7,,,81.3,0.1,3.54,1.33,1983-05-14
1230,1983-05-15,00:00:00,14.5,7.8,18.0,,,77.3,,3.3,1.07,1983-05-15
1231,1983-05-16,00:00:00,14.1,11.2,17.0,,,,0.0,1.6,0.5,1983-05-16
1232,1983-05-17,00:00:00,14.0,11.0,18.8,,,85.0,,2.9,0.63,1983-05-17
1233,1983-05-18,00:00:00,12.9,11.2,16.8,,,,8.2,2.04,0.65,1983-05-18
1234,1983-05-19,00:00:00,14.0,10.9,18.6,,,84.6,0.0,3.15,0.79,1983-05-19
1235,1983-05-20,00:00:00,14.0,11.8,17.2,,,,2.1,2.52,0.94,1983-05-20
1236,1983-05-21,00:00:00,13.9,11.0,18.0,,,89.6,6.8,3.61,0.7000000000000001,1983-05-21
1237,1983-05-22,00:00:00,13.4,11.4,15.6,,,,0.9,0.62,0.56,1983-05-22
1238,1983-05-23,00:00:00,14.0,11.8,17.0,,,87.6,0.1,2.3,0.85,1983-05-23
1239,1983-05-24,00:00:00,14.3,11.5,17.8,,,86.3,0.9,3.69,1.13,1983-05-24
1240,1983-05-25,00:00:00,14.5,11.7,17.6,,,84.0,,4.16,1.06,1983-05-25
1241,1983-05-26,00:00:00,14.2,10.6,17.4,,,86.6,7.8,3.14,0.79,1983-05-26
1242,1983-05-27,00:00:00,14.6,11.3,17.6,,,88.3,4.0,1.48,0.97,1983-05-27
1243,1983-05-28,00:00:00,13.2,11.6,16.8,,,88.6,2.4,3.63,0.74,1983-05-28
1244,1983-05-29,00:00:00,11.9,10.9,14.8,,,,0.2,1.29,0.86,1983-05-29
1245,1983-05-30,00:00:00,14.2,8.2,19.3,,,77.6,0.0,4.28,1.0,1983-05-30
1246,1983-05-31,00:00:00,13.3,7.7,16.8,,,82.3,0.0,2.22,1.01,1983-05-31
1247,1983-06-01,00:00:00,12.8,9.8,16.7,,,86.0,0.0,2.31,0.8200000000000001,1983-06-01
1248,1983-06-02,00:00:00,15.0,10.6,22.1,,,71.6,0.0,5.28,1.0,1983-06-02
1249,1983-06-03,00:00:00,15.6,8.4,22.2,,,71.3,0.7000000000000001,4.83,0.87,1983-06-03
1250,1983-06-04,00:00:00,13.9,12.0,17.6,,,88.6,1.5,2.1,0.78,1983-06-04
1251,1983-06-05,00:00:00,14.4,10.3,17.8,,,80.6,0.2,2.69,1.09,1983-06-05
1252,1983-06-06,00:00:00,10.8,6.8,14.4,,,,8.3,0.3,0.46,1983-06-06
1253,1983-06-07,00:00:00,12.3,6.2,16.0,,,80.6,0.0,2.2,0.84,1983-06-07
1254,1983-06-08,00:00:00,11.9,9.4,16.4,,,86.6,0.5,2.2,1.15,1983-06-08
1255,1983-06-09,00:00:00,12.9,10.2,16.6,,,82.6,0.0,3.2,1.21,1983-06-09
1256,1983-06-10,00:00:00,11.9,9.2,17.3,,,79.6,0.0,4.1,1.25,1983-06-10
1257,1983-06-11,00:00:00,13.8,5.9,18.4,,,77.3,0.0,2.51,0.8300000000000001,1983-06-11
1258,1983-06-12,00:00:00,12.5,8.7,18.6,,,78.6,,4.55,0.81,1983-06-12
1259,1983-06-13,00:00:00,12.4,9.4,15.8,,,87.3,0.0,2.99,0.99,1983-06-13
1260,1983-06-14,00:00:00,12.7,8.7,15.6,,,84.6,0.0,2.6,1.06,1983-06-14
1261,1983-06-15,00:00:00,13.0,10.7,16.2,,,83.6,0.4,3.0,1.11,1983-06-15
1262,1983-06-16,00:00:00,12.7,10.1,15.7,,,86.6,0.0,2.87,0.97,1983-06-16
1263,1983-06-17,00:00:00,13.4,8.5,17.7,,,82.0,0.2,2.07,1.05,1983-06-17
1264,1983-06-18,00:00:00,12.9,9.8,17.0,,,81.0,0.0,4.11,1.3,1983-06-18
1265,1983-06-19,00:00:00,12.8,6.6,17.0,,,82.3,0.0,3.74,1.33,1983-06-19
1266,1983-06-20,00:00:00,11.7,10.2,17.1,,,,0.9,2.7,1.2,1983-06-20
1267,1983-06-21,00:00:00,12.3,9.3,15.3,,,87.0,0.0,2.5,1.21,1983-06-21
1268,1983-06-22,00:00:00,12.3,8.7,16.3,,,82.0,0.1,3.15,1.14,1983-06-22
1269,1983-06-23,00:00:00,12.2,9.4,16.5,,,85.6,0.0,4.25,1.43,1983-06-23
1270,1983-06-24,00:00:00,12.2,6.1,16.7,,,80.6,0.0,3.76,1.23,1983-06-24
1271,1983-06-25,00:00:00,12.6,5.8,16.2,,,78.3,0.5,2.14,0.87,1983-06-25
1272,1983-06-26,00:00:00,12.0,9.2,16.0,,,80.6,0.0,2.71,1.21,1983-06-26
1273,1983-06-27,00:00:00,13.8,8.4,18.2,,,79.3,0.0,2.67,1.08,1983-06-27
1274,1983-06-28,00:00:00,13.6,7.6,19.8,,,77.0,0.0,2.29,0.97,1983-06-28
1275,1983-06-29,00:00:00,11.8,10.6,13.6,,,90.0,2.9,1.47,0.67,1983-06-29
